JOIN_SN,JOIN_SN_TYP,BTH_YR,GENDER,IS_KRN,YM,SCTR_CD,COM_SN,IS_ME,LN_CD_1,LN_CD_2,LN_CD_3,LN_DT,LN_AMT,RATE_YN,RPY_CD,EXP_DT,RATE,RPY_AMT
532397,1,1960,2,1,201807,24,7478128,0,31,100,0,201001,3100,0,0,0,0,0
532397,1,1960,2,1,201808,24,7478128,0,31,100,0,201001,3100,0,0,0,0,0
532397,1,1960,2,1,201810,24,7478128,0,31,100,0,201001,3100,0,0,0,0,0
532397,1,1960,2,1,201806,24,7478128,0,31,100,0,201001,3100,0,0,0,0,0
532397,1,1960,2,1,201811,24,7478128,0,31,100,0,201001,3100,0,0,0,0,0
532397,1,1960,2,1,201812,24,7478128,0,31,100,0,201001,3100,0,0,0,0,0
532397,1,1960,2,1,201901,24,7478128,0,31,100,0,201001,3100,0,0,0,0,0
1171182,1,1988,2,1,202004,24,1635955,0,31,220,0,202003,20000,1,1,202103,19000,0
1171182,1,1988,2,1,202006,24,1635955,0,31,220,0,202003,20000,1,1,202103,19000,0
1171182,1,1988,2,1,202005,24,1635955,0,31,220,0,202003,20000,1,1,202103,19000,0
1171182,1,1988,2,1,202003,24,1635955,0,31,220,0,202003,20000,1,1,202103,19000,0
1300052,1,1987,2,1,201911,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1300052,1,1987,2,1,202004,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1300052,1,1987,2,1,202001,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1300052,1,1987,2,1,201908,24,4439531,0,31,100,0,201603,9100,0,0,0,0,0
1300052,1,1987,2,1,201904,24,4439531,0,31,100,0,201603,9100,0,0,0,0,0
1300052,1,1987,2,1,202003,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1300052,1,1987,2,1,201810,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,201909,24,4439531,0,31,100,0,201603,9100,0,0,0,0,0
1300052,1,1987,2,1,201807,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,202006,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1300052,1,1987,2,1,201907,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1300052,1,1987,2,1,201811,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,201809,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,201906,24,4439531,0,31,100,0,201603,9100,0,0,0,0,0
1300052,1,1987,2,1,201812,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,201905,24,4439531,0,31,100,0,201603,9100,0,0,0,0,0
1300052,1,1987,2,1,202002,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1300052,1,1987,2,1,201912,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1300052,1,1987,2,1,201902,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,202005,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1300052,1,1987,2,1,201907,24,4439531,0,31,100,0,201603,9100,0,0,0,0,0
1300052,1,1987,2,1,201904,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,201910,24,4439531,0,31,100,0,201603,9100,0,0,0,0,0
1300052,1,1987,2,1,201903,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,201908,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1300052,1,1987,2,1,201903,24,4439531,0,31,100,0,201603,9100,0,0,0,0,0
1300052,1,1987,2,1,201901,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,201906,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,201806,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,201905,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,201910,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1300052,1,1987,2,1,201808,24,65011,0,31,100,0,201611,3600,0,0,0,0,0
1300052,1,1987,2,1,201902,24,4439531,0,31,100,0,201603,9100,0,0,0,0,0
1300052,1,1987,2,1,201909,24,65011,0,31,100,0,201611,3600,1,1,202111,28000,0
1660610,1,2001,2,1,202005,24,9827673,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,202002,24,6179068,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,202005,24,6179068,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,201912,24,6179068,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,202004,24,6179068,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,201912,24,9827673,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,202006,24,6179068,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,202004,24,9827673,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,202001,24,9827673,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,202001,24,6179068,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,202006,24,9827673,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,201911,24,6179068,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,202002,24,9827673,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,201911,24,9827673,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,202003,24,9827673,0,31,100,0,201911,1100,1,1,202411,24000,0
1660610,1,2001,2,1,202003,24,6179068,0,31,100,0,201911,1100,1,1,202411,24000,0
1871900,1,1982,2,1,201807,24,6034582,0,31,100,0,201106,3400,0,0,0,0,0
1871900,1,1982,2,1,201808,24,6034582,0,31,100,0,201106,3400,0,0,0,0,0
1871900,1,1982,2,1,201811,24,6034582,0,31,100,0,201106,3400,0,0,0,0,0
1871900,1,1982,2,1,201810,24,6034582,0,31,100,0,201106,3400,0,0,0,0,0
1871900,1,1982,2,1,201809,24,6034582,0,31,100,0,201106,3400,0,0,0,0,0
1871900,1,1982,2,1,201806,24,6034582,0,31,100,0,201106,3400,0,0,0,0,0
1262254,1,1987,1,1,202002,24,8372514,0,31,100,0,201910,3800,1,4,202106,24000,0
1262254,1,1987,1,1,202001,24,8372514,0,31,100,0,201910,4000,1,4,202106,24000,0
1262254,1,1987,1,1,202005,24,8372514,0,31,100,0,201910,3400,1,4,202106,24000,0
1262254,1,1987,1,1,201911,24,8372514,0,31,100,0,201910,4300,1,4,202106,24000,0
1262254,1,1987,1,1,202004,24,8372514,0,31,100,0,201910,3600,1,4,202106,24000,0
1262254,1,1987,1,1,202003,24,8372514,0,31,100,0,201910,3600,1,4,202106,24000,0
1262254,1,1987,1,1,201910,24,8372514,0,31,100,0,201910,4500,1,4,202106,24000,0
1262254,1,1987,1,1,202006,24,8372514,0,31,100,0,201910,3200,1,4,202106,24000,0
1262254,1,1987,1,1,201912,24,8372514,0,31,100,0,201910,4200,1,4,202106,24000,0
634688,1,2002,2,1,202005,24,3488168,0,31,100,0,202004,800,1,1,202504,24000,0
634688,1,2002,2,1,202006,24,5738089,0,31,100,0,202004,800,1,1,202504,24000,0
634688,1,2002,2,1,202004,24,5738089,0,31,100,0,202004,800,1,1,202504,24000,0
634688,1,2002,2,1,202004,24,3488168,0,31,100,0,202004,800,1,1,202504,24000,0
634688,1,2002,2,1,202006,24,3488168,0,31,100,0,202004,790,1,1,202504,24000,0
634688,1,2002,2,1,202005,24,5738089,0,31,100,0,202004,800,1,1,202504,24000,0
334088,1,1980,1,1,201904,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201904,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201810,24,7303469,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201810,24,2383888,0,31,100,0,201506,2100,0,0,0,0,0
334088,1,1980,1,1,201808,24,2383888,0,31,100,0,201506,2100,0,0,0,0,0
334088,1,1980,1,1,201910,24,7303469,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,202004,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,202005,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201806,24,2383888,0,31,100,0,201506,2100,0,0,0,0,0
334088,1,1980,1,1,201907,24,7303469,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201809,24,9695902,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201902,24,2383888,0,31,100,0,201506,2100,0,0,0,0,0
334088,1,1980,1,1,202002,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201908,24,7303469,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201912,24,7303469,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,202001,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201809,24,2383888,0,31,100,0,201506,2100,0,0,0,0,0
334088,1,1980,1,1,201905,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201909,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201812,24,2383888,0,31,100,0,201506,2100,0,0,0,0,0
334088,1,1980,1,1,201911,24,7303469,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201905,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201905,24,7303469,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201903,24,7303469,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201901,24,2383888,0,31,100,0,201506,2100,0,0,0,0,0
334088,1,1980,1,1,202005,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,202005,24,7303469,0,31,100,0,201506,1900,1,1,202006,30000,0
334088,1,1980,1,1,202003,24,7303469,0,31,100,0,201506,1900,1,1,202006,30000,0
334088,1,1980,1,1,201906,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201912,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201811,24,2383888,0,31,100,0,201506,2100,0,0,0,0,0
334088,1,1980,1,1,201910,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201907,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201812,24,7303469,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201810,24,9695902,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201910,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201911,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201904,24,7303469,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201808,24,7303469,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201902,24,9695902,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,202004,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,202001,24,7303469,0,31,100,0,201506,1900,1,1,202006,30000,0
334088,1,1980,1,1,202004,24,7303469,0,31,100,0,201506,1900,1,1,202006,30000,0
334088,1,1980,1,1,201901,24,9695902,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201806,24,7303469,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201908,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201906,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201912,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201903,24,2383888,0,31,100,0,201506,2100,0,0,0,0,0
334088,1,1980,1,1,201909,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201812,24,9695902,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,202003,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201908,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201903,24,9695902,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201901,24,7303469,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201807,24,9695902,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201807,24,7303469,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201807,24,2383888,0,31,100,0,201506,2100,0,0,0,0,0
334088,1,1980,1,1,201808,24,9695902,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201811,24,9695902,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201909,24,7303469,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,202002,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,202001,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201906,24,7303469,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201902,24,7303469,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201907,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
334088,1,1980,1,1,201806,24,9695902,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,202002,24,7303469,0,31,100,0,201506,1900,1,1,202006,30000,0
334088,1,1980,1,1,201811,24,7303469,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,201809,24,7303469,0,31,100,0,201506,2000,0,0,0,0,0
334088,1,1980,1,1,202003,24,2383888,0,31,100,0,201506,2100,1,1,202006,30000,0
334088,1,1980,1,1,201911,24,9695902,0,31,100,0,201506,2000,1,1,202006,30000,0
1310402,1,1989,1,1,201903,24,3584816,0,31,100,0,201902,670,0,0,0,0,0
1310402,1,1989,1,1,201810,24,3584816,0,31,100,0,201808,1500,0,0,0,0,0
1310402,1,1989,1,1,201901,24,3584816,0,31,100,0,201808,950,0,0,0,0,0
1310402,1,1989,1,1,201902,24,3584816,0,31,100,0,201902,700,0,0,0,0,0
1310402,1,1989,1,1,201811,24,3584816,0,31,100,0,201808,1400,0,0,0,0,0
1310402,1,1989,1,1,201806,24,3584816,0,31,100,0,201804,2000,0,0,0,0,0
1310402,1,1989,1,1,201807,24,3584816,0,31,100,0,201804,2000,0,0,0,0,0
1310402,1,1989,1,1,201809,24,3584816,0,31,100,0,201808,1800,0,0,0,0,0
1310402,1,1989,1,1,201904,24,3584816,0,31,100,0,201902,650,0,0,0,0,0
1310402,1,1989,1,1,201812,24,3584816,0,31,100,0,201808,1200,0,0,0,0,0
504767,1,1988,1,1,202003,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201904,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201807,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201903,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,202001,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201911,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,202004,24,9824613,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201909,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201808,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201806,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201910,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201808,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201910,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,202002,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,202006,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201905,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201811,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201907,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201912,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201908,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201811,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201905,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,202001,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,202003,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201911,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201912,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,202005,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201806,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201901,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201807,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,202002,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201809,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201904,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201907,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201810,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201906,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201812,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,202004,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201908,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201812,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201902,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201902,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201909,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,202006,24,9824613,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201903,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201809,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201810,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,201906,24,4711123,0,31,100,0,201704,2600,0,0,0,0,0
504767,1,1988,1,1,201901,24,379875,0,31,100,0,201704,3900,0,0,0,0,0
504767,1,1988,1,1,202005,24,9824613,0,31,100,0,201704,2600,0,0,0,0,0
624179,1,1972,1,1,202003,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,202006,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201903,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201810,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,202005,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201902,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201912,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,202001,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201807,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201905,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201911,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201910,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201812,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201809,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201907,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201811,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201908,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201904,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,202002,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201909,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,202004,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201808,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201906,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201806,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
624179,1,1972,1,1,201901,24,5453698,0,31,100,0,201411,2600,0,0,0,0,0
322773,1,1996,1,1,201907,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,201905,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,202001,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,202005,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,201811,24,9961852,0,31,100,0,201704,2100,0,0,0,0,0
322773,1,1996,1,1,201902,24,9961852,0,31,100,0,201704,2100,0,0,0,0,0
322773,1,1996,1,1,201807,24,9961852,0,31,100,0,201704,2100,0,0,0,0,0
322773,1,1996,1,1,201909,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,201806,24,9961852,0,31,100,0,201704,2100,0,0,0,0,0
322773,1,1996,1,1,201912,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,201812,24,9961852,0,31,100,0,201704,2100,0,0,0,0,0
322773,1,1996,1,1,201809,24,9961852,0,31,100,0,201704,2100,0,0,0,0,0
322773,1,1996,1,1,201910,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,201901,24,9961852,0,31,100,0,201704,2100,0,0,0,0,0
322773,1,1996,1,1,201808,24,9961852,0,31,100,0,201704,2100,0,0,0,0,0
322773,1,1996,1,1,202003,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,201906,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,201911,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,202004,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,201810,24,9961852,0,31,100,0,201704,2100,0,0,0,0,0
322773,1,1996,1,1,201904,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,202002,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,202006,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
322773,1,1996,1,1,201903,24,9961852,0,31,100,0,201704,2100,0,0,0,0,0
322773,1,1996,1,1,201908,24,9961852,0,31,100,0,201704,2100,1,1,202204,24000,0
1430052,1,1993,2,1,201812,24,2309165,0,31,100,0,201606,3900,0,0,0,0,0
1430052,1,1993,2,1,201904,24,2309165,0,31,100,0,201606,3900,1,1,202106,28000,0
1430052,1,1993,2,1,201811,24,2309165,0,31,100,0,201606,3900,0,0,0,0,0
1430052,1,1993,2,1,201809,24,2309165,0,31,100,0,201606,3900,0,0,0,0,0
1430052,1,1993,2,1,201808,24,2309165,0,31,100,0,201606,3900,0,0,0,0,0
1430052,1,1993,2,1,201806,24,2309165,0,31,100,0,201606,3900,0,0,0,0,0
1430052,1,1993,2,1,201903,24,2309165,0,31,100,0,201606,3900,1,1,202106,28000,0
1430052,1,1993,2,1,201901,24,2309165,0,31,100,0,201606,3900,0,0,0,0,0
1430052,1,1993,2,1,201810,24,2309165,0,31,100,0,201606,3900,0,0,0,0,0
1430052,1,1993,2,1,201902,24,2309165,0,31,100,0,201606,3900,0,0,0,0,0
1430052,1,1993,2,1,201807,24,2309165,0,31,100,0,201606,3900,0,0,0,0,0
196289,1,1981,1,1,201806,24,3445132,0,31,100,0,201706,1400,0,0,0,0,0
196289,1,1981,1,1,201902,24,3445132,0,31,100,0,201706,260,0,0,0,0,0
196289,1,1981,1,1,201812,24,3445132,0,31,100,0,201706,440,0,0,0,0,0
196289,1,1981,1,1,201903,24,3445132,0,31,100,0,201706,100,1,4,201904,28000,0
196289,1,1981,1,1,201811,24,3445132,0,31,100,0,201706,610,0,0,0,0,0
196289,1,1981,1,1,201901,24,3445132,0,31,100,0,201706,260,0,0,0,0,0
196289,1,1981,1,1,201810,24,3445132,0,31,100,0,201706,790,0,0,0,0,0
196289,1,1981,1,1,201809,24,3445132,0,31,100,0,201706,950,0,0,0,0,0
196289,1,1981,1,1,201808,24,3445132,0,31,100,0,201706,1100,0,0,0,0,0
196289,1,1981,1,1,201807,24,3445132,0,31,100,0,201706,1300,0,0,0,0,0
1623275,1,1950,2,1,201906,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201903,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201907,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201807,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201902,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201809,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201810,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201901,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201904,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201806,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201811,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201808,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201812,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1623275,1,1950,2,1,201905,24,1772731,0,31,100,0,201309,7600,0,0,0,0,0
1606164,1,1983,1,1,201909,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201811,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201905,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
